StromnetzTyp,Spannung,LeitungTyp,Laenge,Datum
Allgemeinstrom,S380kV,Freileitung,1940425.814254058,2024-03-28
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-03-28
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-03-28
Allgemeinstrom,S50kV,Kabelleitung,1182307.8604887829,2024-03-28
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-03-28
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-03-28
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-03-28
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-03-28
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-03-29
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-03-29
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-03-29
Allgemeinstrom,S110kV,Kabelleitung,462318.6770483708,2024-03-29
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-03-29
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-03-29
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-03-29
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-03-29
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-03-29
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-03-29
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-03-29
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-03-29
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-03-29
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-03-29
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-03-29
Allgemeinstrom,S380kV,Freileitung,1940425.814254058,2024-03-29
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-03-29
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-03-29
Allgemeinstrom,S50kV,Kabelleitung,1182307.8604887829,2024-03-29
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-03-29
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-03-29
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-03-29
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-03-29
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-03-30
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-03-30
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-03-30
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-03-30
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-03-30
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-03-30
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-03-30
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-03-30
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-03-30
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-03-30
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-03-30
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-03-30
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-03-30
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-03-30
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-03-30
Allgemeinstrom,S380kV,Freileitung,1940425.814254058,2024-03-30
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-03-30
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-03-30
Allgemeinstrom,S50kV,Kabelleitung,1182307.8604887829,2024-03-30
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-03-30
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-03-30
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-03-30
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-03-30
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-03-31
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-03-31
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-03-31
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-03-31
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-03-31
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-03-31
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-03-31
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-03-31
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-03-31
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-03-31
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-03-31
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-03-31
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-03-31
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-03-31
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-03-31
Allgemeinstrom,S380kV,Freileitung,1940425.814254058,2024-03-31
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-03-31
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-03-31
Allgemeinstrom,S50kV,Kabelleitung,1182307.8604887829,2024-03-31
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-03-31
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-03-31
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-03-31
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-03-31
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-04-01
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-01
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-04-01
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-04-01
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-01
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-01
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-01
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-01
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-01
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-01
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-04-01
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-04-01
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-01
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-01
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-01
Allgemeinstrom,S380kV,Freileitung,1940425.814254058,2024-04-01
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-01
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-04-01
Allgemeinstrom,S50kV,Kabelleitung,1182307.8604887829,2024-04-01
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-01
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-01
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-01
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-01
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-04-02
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-02
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-04-02
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-04-02
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-02
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-02
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-02
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-02
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-02
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-02
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-04-02
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-04-02
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-02
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-02
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-02
Allgemeinstrom,S380kV,Freileitung,1940425.814254058,2024-04-02
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-02
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-04-02
Allgemeinstrom,S50kV,Kabelleitung,1182307.8604887829,2024-04-02
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-02
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-02
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-02
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-02
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-04-03
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-03
Allgemeinstrom,S110kV,Freileitung,1285042.1960894566,2024-04-03
Allgemeinstrom,S110kV,Kabelleitung,462318.6770490085,2024-04-03
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-03
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-03
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-03
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-03
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-03
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-03
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-04-03
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-04-03
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-03
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-03
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-03
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-03
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-03
Allgemeinstrom,S50kV,Freileitung,1538458.5438981168,2024-04-03
Allgemeinstrom,S50kV,Kabelleitung,1182307.8604887829,2024-04-03
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-03
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-03
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-03
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-03
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-04-04
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-04
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-04
Allgemeinstrom,S110kV,Kabelleitung,462050.30667758273,2024-04-04
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-04
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-04
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-04
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-04
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-04
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-04
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-04-04
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-04-04
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-04
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-04
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-04
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-04
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-04
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-04
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-04
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-04
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-04
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-04
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-04
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-04-05
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-05
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-05
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-05
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-05
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-05
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-05
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-05
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-05
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-05
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-04-05
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-04-05
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-05
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-05
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-05
Allgemeinstrom,S380kV,Freileitung,1940588.8620337178,2024-04-05
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-05
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-05
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-05
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-05
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-05
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-05
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-05
Allgemeinstrom,Andere,Freileitung,3752134.320664024,2024-04-06
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-06
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-06
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-06
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-06
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-06
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-06
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-06
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-06
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-06
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-04-06
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-04-06
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-06
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-06
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-06
Allgemeinstrom,S380kV,Freileitung,1940588.8620337178,2024-04-06
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-06
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-06
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-06
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-06
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-06
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-06
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-06
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-04-07
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-07
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-07
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-07
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-07
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-07
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-07
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-07
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-07
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-07
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-04-07
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-04-07
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-07
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-07
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-07
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-07
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-07
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-07
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-07
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-07
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-07
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-07
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-07
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-04-08
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-08
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-08
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-08
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-08
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-08
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-08
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-08
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-08
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-08
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-04-08
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-04-08
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-08
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-08
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-08
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-08
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-08
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-08
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-08
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-08
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-08
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-08
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777731,2024-04-08
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-04-09
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-09
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-09
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-09
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-09
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-09
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-09
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-09
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-09
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-09
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-04-09
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-04-09
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-09
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-09
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-09
Allgemeinstrom,S380kV,Freileitung,1940588.8620337178,2024-04-09
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-09
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-09
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-09
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-09
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-09
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-09
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-09
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-04-10
Allgemeinstrom,Andere,Kabelleitung,35130.060808060785,2024-04-10
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-10
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-10
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-10
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-10
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-10
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-10
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-10
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-10
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-04-10
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-04-10
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-10
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-10
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-10
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-10
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-10
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-10
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-10
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-10
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-10
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-10
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-10
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-04-11
Allgemeinstrom,Andere,Kabelleitung,35130.060808060785,2024-04-11
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-11
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-11
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-11
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-11
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-11
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-11
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-11
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-11
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-04-11
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-04-11
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-11
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-11
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-11
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-11
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-11
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-11
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-11
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-11
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-11
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-11
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-11
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-04-12
Allgemeinstrom,Andere,Kabelleitung,35130.060808060785,2024-04-12
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-12
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-12
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-12
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-12
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-12
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-12
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-12
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-12
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-04-12
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-04-12
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-12
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-12
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-12
Allgemeinstrom,S380kV,Freileitung,1940588.8620337178,2024-04-12
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-12
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-12
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-12
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-12
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-12
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-12
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-12
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-04-13
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-13
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-13
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-13
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-13
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-13
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-13
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-13
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-13
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-13
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-04-13
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-04-13
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-13
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-13
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-13
Allgemeinstrom,S380kV,Freileitung,1940588.8620337178,2024-04-13
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-13
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-13
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-13
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-13
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-13
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-13
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-13
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-04-14
